meet_name,swim_time,swim_date,full_desc,team_code,team_short_name,full_name_computed,gender,birth_date,event_id,standard_name,RANK,Rank_Order,fina_points,meet_city,country_code
Japan Open 2016,01:56.13,22/05/2016,Men 200 Medley LCM Male,JPN,Japan,"HAGINO, Kosuke",M,15/08/1994,,,58,58,945,Tokyo,JPN
Olympic Games London 2012,01:56.13,01/08/2012,Men 200 Medley LCM Male,USA,United States of America,"LOCHTE, Ryan",M,03/08/1984,,,58,59,945,London,GBR
18th FINA World Championships 2019,01:56.14,25/07/2019,Men 200 Medley LCM Male,JPN,Japan,"SETO, Daiya",M,24/05/1994,,,60,60,945,Gwangju,KOR
National Chinese Championships (50m),01:56.16,08/04/2017,Men 200 Medley LCM Male,CHN,People's Republic of China,"WANG, Shun",M,11/02/1994,,,61,61,945,Qingdae,CHN
Olympic Games Tokyo 2020,01:56.17,30/07/2021,Men 200 Medley LCM Male,SUI,Switzerland,"DESPLANCHES, Jeremy",M,07/08/1994,,,62,62,945,Tokyo,JPN
12th FINA World Championships 2007,01:56.19,29/03/2007,Men 200 Medley LCM Male,USA,United States of America,"LOCHTE, Ryan",M,03/08/1984,,,63,63,,Melbourne,AUS
Phillips 66 International Team Trials 2022,01:56.21,30/04/2022,Men 200 Medley LCM Male,USA,United States of America,"KALISZ, Chase",M,07/03/1994,,,64,64,944,Greensboro,USA
13th Pan Pacific Championships 2018,01:56.21,11/08/2018,Men 200 Medley LCM Male,AUS,Australia,"LARKIN, Mitchell",M,09/07/1993,,,64,65,944,Tokyo,JPN
19th FINA World Championships Budapest 2022,01:56.22,22/06/2022,Men 200 Medley LCM Male,JPN,Japan,"SETO, Daiya",M,24/05/1994,,,66,66,943,Budapest,HUN
Olympic Games Tokyo 2020,01:56.22,30/07/2021,Men 200 Medley LCM Male,JPN,Japan,"SETO, Daiya",M,24/05/1994,,,66,67,943,Tokyo,JPN
Olympic Games Tokyo 2020,01:56.22,29/07/2021,Men 200 Medley LCM Male,CHN,People's Republic of China,"WANG, Shun",M,11/02/1994,,,66,68,943,Tokyo,JPN
US Olympic Team Trials - Swimming,01:56.22,01/07/2016,Men 200 Medley LCM Male,USA,United States of America,"LOCHTE, Ryan",M,03/08/1984,,,66,69,943,Omaha,USA
Olympic Games London 2012,01:56.22,02/08/2012,Men 200 Medley LCM Male,HUN,Hungary,"CSEH, Laszlo",M,03/12/1985,,,66,70,943,London,GBR
